"cboocupacao2002";"nome_cbo_ocupacao";"mediana_vinculos";"mediana_rendimentos";"vinculos_ultimo_ano";"media_rendimento_ultimo_ano";"media_salario_hora_ultimo_ano";"vinculos_primeiro_ano";"media_rendimento_primeiro_ano";"media_salario_hora_primeiro_ano";"variacao_rendimentos";"variacao_vinculos";"cbo";"codigo_cbo"
"841730";"Cozinhador de malte";"1,0";"1897,579602288651";"1";"1918,554744470272";"13,32329683659911";"1";"1876,604460107029";"10,66252534151721";"1,10536296639800e-02";"0,00000000000000000";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"841740";"Vinagreiro";"1,0";"1394,415960857592";NA;NA;NA;"1";"1394,415960857592";"7,92281795941814";NA;NA;"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"841745";"Xaropeiro";"28,5";"1783,901436603137";"45";"1701,172126223378";"9,93161510328206";"31";"2397,864214477562";"13,62422849134978";"-4,63754940055940e-02";"0,57894736842105265";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"841805";"Operador de forno (fabricação de pães, biscoitos e similares)";"80,0";"1550,699208834531";"148";"1302,311228645955";"7,46472085470241";"15";"1502,668222234730";"8,58478985098708";"-1,60178053083072e-01";"0,85000000000000009";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"841810";"Operador de máquinas de fabricação de doces, salgados e massas alimentícias";"80,5";"2261,835002022025";"89";"2020,619154873936";"11,48573922279549";"73";"2321,909945754584";"13,27369819550349";"-1,06646084675694e-01";"0,10559006211180133";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"841815";"Operador de máquinas de fabricação de chocolates e achocolatados";"5,0";"1927,628148988277";"5";"5144,897219831803";"29,23237056722616";"5";"1645,540298974900";"9,34966078963011";"1,66902992806581e+00";"0,00000000000000000";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"842110";"Processador de fumo";"1,0";"1228,332420210475";NA;NA;NA;"1";"1122,244879673867";"6,37639136178333";NA;NA;"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"842120";"Auxiliar de processamento de fumo";"21,5";"1411,484877311561";"5";"1425,401998898066";"8,09887499373901";"31";"1264,629759151735";"7,28771777177287";"9,85991547639697e-03";"-0,76744186046511631";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"842125";"Operador de máquina (fabricação de cigarros)";"1,0";"3115,506451843110";NA;NA;NA;"1";"3115,506451843110";"17,70174120365403";NA;NA;"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"842210";"Operador de máquina de fabricar charutos e cigarrilhas";"4,0";"1969,357194277181";NA;NA;NA;"21";"1954,094816324192";"11,10281145638746";NA;NA;"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"842215";"Classificador de charutos";"9,0";"1736,328810643028";NA;NA;NA;"12";"1515,669836225225";"8,61176043309787";NA;NA;"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848105";"Defumador de carnes e pescados";"3,0";"2628,744605877022";NA;NA;NA;"6";"2017,833413923593";"11,46496257911133";NA;NA;"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848110";"Salgador de alimentos";"412,5";"1947,169066652291";"212";"1947,883385886704";"11,32749616850779";"534";"1750,428401779085";"9,95041432759200";"3,66850134714491e-04";"-0,48606060606060608";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848115";"Salsicheiro (fabricação de lingüiça, salsicha e produtos similares)";"81,0";"2008,999083545498";"53";"1813,304035413056";"10,30286383757418";"81";"1729,924498984338";"9,82911647150192";"-9,74092271794760e-02";"-0,34567901234567899";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848205";"Pasteurizador";"1,0";"1314,507532622604";NA;NA;NA;"1";"1209,530015598161";"6,87232963408046";NA;NA;"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848210";"Queijeiro na fabricação de laticínio";"7,0";"1747,575028047470";"3";"1941,580106540533";"11,03170515079848";"2";"1272,150999491498";"7,22813067892896";"1,11013876588647e-01";"-0,57142857142857140";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848305";"Padeiro";"1941,5";"2073,192208778022";"1685";"1988,295801625035";"11,41979238482408";"2031";"1893,179966760278";"10,78264907956849";"-4,09496074669441e-02";"-0,13211434457893378";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848310";"Confeiteiro";"1091,0";"2212,680194175785";"981";"2038,578927536205";"11,77394064649008";"1104";"2189,954625779039";"12,49064522339651";"-7,86834297599124e-02";"-0,10082493125572867";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848315";"Masseiro (massas alimentícias)";"431,5";"1814,847295520232";"290";"1767,534444124538";"10,06890344790786";"506";"1784,573976221980";"10,17926461312223";"-2,60698801009212e-02";"-0,32792584009269987";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848325";"Trabalhador de fabricação de sorvete";"45,5";"1713,266841504033";"45";"1713,018605149313";"9,81639921008633";"46";"1588,371390793670";"9,02483744769131";"-1,44890654921070e-04";"-0,01098901098901095";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848405";"Degustador de café";"6,0";"1507,934219807430";"6";"2364,180212164791";"13,43284211457267";"19";"1236,177320315043";"7,02373477451729";"5,67827151284297e-01";"0,00000000000000000";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848410";"Degustador de chá";"4,0";"1515,265288197080";"1";"1431,292011205530";"8,13234097275869";"4";"1381,317998015889";"7,84839771599937";"-5,54182014500344e-02";"-0,75000000000000000";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848415";"Degustador de derivados de cacau";"2,0";"1447,651686483479";"2";"3137,181806458254";"17,82489662760371";"2";"1214,125336555508";"6,89843941224721";"1,16708330860916e+00";"0,00000000000000000";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848420";"Degustador de vinhos ou licores";"16,5";"1743,250745254084";"6";"1402,502383412769";"7,96876354211800";"13";"1476,564562447990";"8,38957137754540";"-1,95467211340071e-01";"-0,63636363636363635";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848425";"Classificador de grãos";"4,5";"2243,954207688324";"6";"2614,232755950915";"16,07539763169838";"3";"2708,550828028453";"15,38949334107076";"1,65011633033298e-01";"0,33333333333333326";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848505";"Abatedor";"163,0";"1905,091824080162";"98";"2130,148551023586";"12,10311676717946";"132";"1791,310157889731";"10,17789862437347";"1,18134319878302e-01";"-0,39877300613496935";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848510";"Açougueiro";"2701,0";"1992,452400090898";"2955";"1912,792189841088";"10,88254352895700";"2202";"1826,954500634750";"10,41761087041792";"-3,99809853656609e-02";"0,09403924472417624";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848515";"Desossador";"124,0";"1831,195168883812";"435";"1871,911397189254";"10,63586021130258";"38";"1592,543116896192";"9,04854043691018";"2,22347835977859e-02";"2,50806451612903247";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848520";"Magarefe";"150,5";"2008,820194623955";"130";"1986,001408546482";"11,33111149573675";"80";"1789,309588333249";"10,19076074095497";"-1,13592974316669e-02";"-0,13621262458471761";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"848525";"Retalhador de carne";"79,0";"1803,642134828208";"113";"1820,554044822796";"10,34405707285680";"49";"1650,233287501693";"9,43332366773141";"9,37653299843721e-03";"0,43037974683544311";"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO";"84"
"860105";"Supervisor de manutenção eletromecânica (utilidades)";"51,5";"6560,132167667614";"23";"5554,289600058057";"32,12814569247783";"58";"7390,278780004449";"44,00527564520067";"-1,53326570547918e-01";"-0,55339805825242716";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"860110";"Supervisor de operação de fluidos (distribuição, captação, tratamento de água, gases, vapor)";"1,0";"3292,865821038114";"2";"2214,994393317480";"12,58519541657659";"2";"8161,073668037188";"46,36973675021129";"-3,27335362660123e-01";"1,00000000000000000";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"860115";"Supervisor de operação elétrica (geração, transmissão e distribuição de energia elétrica)";"34,0";"10484,165365283068";"35";"9119,869648952868";"56,34446615722757";"33";"12495,211351812690";"79,66801204563563";"-1,30129168016358e-01";"0,02941176470588225";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"861105";"Operador de central hidrelétrica";"45,5";"24938,079659121846";"50";"17843,851460324880";"114,90109397713785";"53";"21694,682178410250";"148,80216359153766";"-2,84473716331323e-01";"0,09890109890109899";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"861110";"Operador de quadro de distribuição de energia elétrica";"8,0";"15987,846489458370";"2";"12911,183831786213";"88,49395290667964";"28";"14957,498966825877";"99,62706231609943";"-1,92437590622400e-01";"-0,75000000000000000";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"861205";"Operador de subestação";"37,0";"9219,158931062271";"56";"6788,322965089829";"43,79899753021550";"15";"11528,863528908252";"95,23640343537225";"-2,63672205257487e-01";"0,51351351351351360";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862105";"Foguista (locomotivas a vapor)";"5,0";"1754,497474020134";"2";"1379,809879949765";"7,83982886335094";"5";"2314,553259292517";"13,15087079143476";"-2,13558354810187e-01";"-0,59999999999999998";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862110";"Maquinista de embarcações";"3,5";"2315,265755307433";"1";"2333,021828674882";"13,25580584474365";"4";"2147,447138716455";"12,20140419725259";"7,66912970001199e-03";"-0,71428571428571430";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862120";"Operador de caldeira";"97,5";"3126,168480149156";"98";"3124,306205826191";"18,09274724860267";"147";"2662,214601452685";"15,48858228832498";"-5,95705041104178e-04";"0,00512820512820511";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862130";"Operador de compressor de ar";"19,0";"2138,262431417559";"5";"2307,168753483923";"13,10891337206775";"23";"1685,990260835100";"9,57949011838125";"7,89923255371361e-02";"-0,73684210526315796";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862140";"Operador de estação de bombeamento";"2,0";"4990,227426633242";"2";"5752,869277803848";"32,68675726024914";"2";"3857,603188968249";"21,91819993731959";"1,52827072990767e-01";"0,00000000000000000";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862150";"Operador de máquinas fixas, em geral";"387,0";"2328,547180618694";"518";"2283,317860452689";"13,09801896226038";"1509";"1578,473258510975";"10,45459648567558";"-1,94238366920219e-02";"0,33850129198966417";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862155";"Operador de utilidade (produção e distribuição de vapor, gás, óleo, combustível, energia, oxigênio)";"42,5";"2995,374668944551";"55";"2544,118355820082";"14,60924740243496";"45";"3643,260457504266";"20,87989711171605";"-1,50651041354861e-01";"0,29411764705882359";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862205";"Operador de estação de captação, tratamento e distribuição de água";"6,0";"3389,020391907326";"18";"3621,741751314157";"22,13540863964900";"16";"3052,556612589361";"19,90520242145563";"6,86692118945491e-02";"2,00000000000000000";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862305";"Operador de estação de tratamento de água e efluentes";"328,5";"16440,264197025317";"330";"18813,294004609041";"121,20334978516178";"355";"14083,883888631981";"116,16852733258871";"1,44342559167212e-01";"0,00456621004566204";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862310";"Operador de forno de incineração no tratamento de água, efluentes e resíduos industriais";"3,0";"2266,986840253867";"3";"8151,967942910895";"46,31799967563008";"2";"1090,415142421284";"6,19554058193911";"2,59594850669623e+00";"0,00000000000000000";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862405";"Operador de instalação de extração, processamento, envasamento e distribuição de gases";"16,5";"3361,514149467330";"17";"3014,969862895333";"17,13051058463257";"17";"3402,766190739891";"19,33389881102211";"-1,03091723301807e-01";"0,03030303030303028";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862505";"Operador de instalação de refrigeração";"61,5";"2939,909805780023";"67";"2738,199626402907";"16,02235840975253";"47";"2286,279431737746";"13,36434272333775";"-6,86110094195893e-02";"0,08943089430894302";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862510";"Operador de refrigeração com amônia";"3,0";"4491,125192489793";NA;NA;NA;"1";"7521,510570653378";"47,00944106658361";NA;NA;"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"862515";"Operador de instalação de ar-condicionado";"46,5";"2337,217435768911";"49";"2327,953147946038";"14,07161020148427";"23";"2078,650333932804";"12,30468185390870";"-3,96381084664688e-03";"0,05376344086021501";"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)";"86"
"910105";"Encarregado de manutenção mecânica de sistemas operacionais";"250,5";"4527,128808660720";"226";"4499,554879616927";"25,83771847616635";"277";"4683,534361413693";"26,93280901824985";"-6,09082051984966e-03";"-0,09780439121756490";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910110";"Supervisor de manutenção de aparelhos térmicos, de climatização e de refrigeração";"39,0";"5469,599749960089";"50";"5510,617108168912";"32,34764197053801";"20";"4781,505015871057";"27,16764213563101";"7,49915169005222e-03";"0,28205128205128216";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910115";"Supervisor de manutenção de bombas, motores, compressores e equipamentos de transmissão";"9,5";"6297,585951172161";"3";"4223,267741118431";"23,99583943817291";"24";"5628,804457844734";"32,46618686136011";"-3,29383072519660e-01";"-0,68421052631578949";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910120";"Supervisor de manutenção de máquinas gráficas";"5,0";"4375,999555084658";"6";"3637,788823676367";"20,91881558087552";"5";"4215,122621085206";"23,94956034707503";"-1,68695339685429e-01";"0,19999999999999996";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910125";"Supervisor de manutenção de máquinas industriais têxteis";"2,0";"5092,323003827999";"2";"4816,337243731280";"27,36555252120046";"1";"6885,054291016624";"39,11962665350354";"-5,41964364572426e-02";"0,00000000000000000";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910130";"Supervisor de manutenção de máquinas operatrizes e de usinagem";"8,0";"5499,094998468878";"6";"5725,904208302719";"32,53354663808363";"7";"5272,285788635038";"29,95616925360817";"4,12448248115358e-02";"-0,25000000000000000";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910205";"Supervisor da manutenção e reparação de veículos leves";"70,5";"5341,401186478402";"62";"4265,550839876452";"24,23608431747984";"68";"6120,331948750269";"34,77869130586705";"-2,01417251586612e-01";"-0,12056737588652477";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910210";"Supervisor da manutenção e reparação de veículos pesados";"33,0";"5271,608598386076";"55";"5138,355131268621";"29,67858741552188";"28";"5031,435707933934";"28,58770288598826";"-2,52775722306566e-02";"0,66666666666666674";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910905";"Supervisor de reparos linhas férreas";"4,5";"6260,497910719169";"3";"6179,275242953410";"36,79625303008475";"4";"6501,176236353741";"36,93850134291898";"-1,29738351364498e-02";"-0,33333333333333337";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"910910";"Supervisor de manutenção de vias férreas";"10,0";"5495,783802157164";"10";"5443,074073600696";"31,21585840770064";"2";"3615,228134255607";"20,54106894463413";"-9,59093924615073e-03";"0,00000000000000000";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911105";"Mecânico de manutenção de bomba injetora (exceto de veículos automotores)";"48,5";"2387,929996999096";"20";"2913,534108242208";"16,79432974785857";"73";"2086,816535887881";"11,85691213572660";"2,20108676512141e-01";"-0,58762886597938147";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911110";"Mecânico de manutenção de bombas";"25,0";"2263,678952543216";"28";"1729,647672693377";"9,95924914102172";"17";"3093,904828988999";"17,57900471016477";"-2,35912994309489e-01";"0,12000000000000011";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911115";"Mecânico de manutenção de compressores de ar";"39,5";"2100,472382556435";"38";"2318,854343025313";"13,62770623331912";"37";"2096,650329405357";"11,91278596253044";"1,03968022756429e-01";"-0,03797468354430378";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911120";"Mecânico de manutenção de motores diesel (exceto de veículos automotores)";"78,0";"3103,326741438479";"45";"3061,674093564248";"19,61738391987041";"92";"3078,615577916714";"18,02896588003115";"-1,34219343770821e-02";"-0,42307692307692313";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911125";"Mecânico de manutenção de redutores";"1,5";"8938,864173906215";"2";"8140,221028041029";"46,25125584114221";"2";"5180,778693854317";"29,43624257871771";"-8,93450364976499e-02";"0,33333333333333326";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911130";"Mecânico de manutenção de turbinas (exceto de aeronaves)";"1,0";"2492,169235118527";NA;NA;NA;"1";"1553,581955297372";"8,82717020055325";NA;NA;"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911205";"Mecânico de manutenção e instalação de aparelhos de climatização e  refrigeração";"533,0";"2442,331672295080";"676";"2313,729785233739";"13,50376876346963";"457";"2143,349257413318";"12,21922167275137";"-5,26553737644048e-02";"0,26829268292682928";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911305";"Mecânico de manutenção de máquinas, em geral";"632,5";"5019,802798060046";"626";"4885,498304343855";"28,29248537467913";"710";"4658,849377262118";"26,84076939833179";"-2,67549342312998e-02";"-0,01027667984189728";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911310";"Mecânico de manutenção de máquinas gráficas";"5,0";"3515,058446327991";"6";"4832,332068446143";"35,99003671251731";"8";"4121,784383007209";"24,71811852212450";"3,74751555978890e-01";"0,19999999999999996";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911315";"Mecânico de manutenção de máquinas operatrizes (lavra de madeira)";"1,0";"3656,710557971837";NA;NA;NA;"1";"9009,771466466655";"51,19188333219690";NA;NA;"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
"911320";"Mecânico de manutenção de máquinas têxteis";"3,0";"1818,300952918031";"2";"2252,760636566270";"12,79977634412653";"2";"1443,675032212052";"8,20269904665939";"2,38937169862344e-01";"-0,33333333333333337";"TRABALHADORES EM SERVIÇOS DE REPARAÇÃO E MANUTENÇÃO MECÂNICA";"91"
