"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"142520";"2";"8254,475958499230";NA;NA;NA;NA;"2,0";"8093,871502179165";"2,0";"8254,475958499230";"geral";NA;NA;NA;NA;"Estatutário";"Gerente de projetos de tecnologia da informação";"1";"14";"142";"1425";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE ÁREAS DE APOIO";"Gerentes de tecnologia da informação"
"142535";"5";"5015,208384046388";"12";"6174,707328302544";"11";"5876,131075164716";"9,0";"6174,707328302544";"9,5";"6048,850392585784";"geral";"2,08067529444975e-02";"2,63157894736842e-01";"-2,85540732885002e-02";"1,57894736842105e-01";"Estatutário";"Tecnólogo em gestão da tecnologia da informação";"1";"14";"142";"1425";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE ÁREAS DE APOIO";"Gerentes de tecnologia da informação"
"142605";"16";"10940,610102909382";"6";"11828,518672877728";"14";"5423,055795777691";"6,0";"10049,572181065621";"10,0";"9732,421817455661";"geral";"2,15372586056905e-01";"-4,00000000000000e-01";"-4,42784550701334e-01";"4,00000000000000e-01";"Estatutário";"Gerente de pesquisa e desenvolvimento (p&d)";"1";"14";"142";"1426";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE ÁREAS DE APOIO";"Gerentes de pesquisa e desenvolvimento e afins"
"142705";"4";"8088,598156689381";NA;NA;NA;NA;"3,0";"12728,919746853157";"3,0";"9736,261102439816";"geral";NA;NA;NA;NA;"Estatutário";"Gerente de projetos e serviços de manutenção";"1";"14";"142";"1427";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE ÁREAS DE APOIO";"Gerentes de manutenção e afins"
"202105";"2";"16930,331829455252";"3";"13391,519477937631";"3";"13052,399274345462";"3,0";"13391,519477937631";"3,0";"13387,014758539794";"geral";"3,36499173198002e-04";"0,00000000000000e+00";"-2,49955266524881e-02";"0,00000000000000e+00";"Estatutário";"Engenheiro mecatrônico";"2";"20";"202";"2021";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PROFISSIONAIS DA ELETROMECÂNICA";"Engenheiros de controle e automação, engenheiros mecatrônicos e afins"
"203005";"3";"20628,631236804533";"1";"38380,337628900801";"1";"38295,758426110602";"1,0";"35103,741307389297";"1,0";"35651,686030838049";"geral";"7,65363970641535e-02";"0,00000000000000e+00";"7,41640211064767e-02";"0,00000000000000e+00";"Estatutário";"Pesquisador em biologia ambiental";"2";"20";"203";"2030";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores das ciências biológicas"
"203110";"1";"25088,740125365399";NA;NA;NA;NA;"1,0";"22800,575554704050";"1,0";"22800,575554704050";"geral";NA;NA;NA;NA;"Estatutário";"Pesquisador em ciências da terra e meio ambiente";"2";"20";"203";"2031";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores das ciências naturais e exatas"
"203210";"3";"14462,295998637534";"6";"21494,604695393333";"4";"24582,868285246048";"5,0";"19765,783116819213";"5,0";"20175,124677561882";"geral";"6,54013315366984e-02";"2,00000000000000e-01";"2,18474169460093e-01";"-2,00000000000000e-01";"Estatutário";"Pesquisador de engenharia e tecnologia (outras áreas da engenharia)";"2";"20";"203";"2032";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores de engenharia e tecnologia"
"203215";"1";"16989,752917580001";"2";"18581,809187755101";"2";"22869,716925686000";"2,0";"18581,809187755101";"2,0";"18618,903656532526";"geral";"-1,99230145134832e-03";"0,00000000000000e+00";"2,28306314247566e-01";"0,00000000000000e+00";"Estatutário";"Pesquisador de engenharia elétrica e eletrônica";"2";"20";"203";"2032";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores de engenharia e tecnologia"
"203225";"1";"40118,256893124701";NA;NA;NA;NA;"1,0";"39951,011131467298";"1,0";"39951,011131467298";"geral";NA;NA;NA;NA;"Estatutário";"Pesquisador de engenharia metalúrgica, de minas e de materiais";"2";"20";"203";"2032";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores de engenharia e tecnologia"
"203420";"1";"20011,103183557399";NA;NA;NA;NA;"1,0";"20011,103183557399";"1,0";"20011,103183557399";"geral";NA;NA;NA;NA;"Estatutário";"Pesquisador em ciências florestais";"2";"20";"203";"2034";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores das ciências da agricultura"
"203505";"29";"17641,036880153632";"11";"12071,899393142599";"8";"11388,585197940558";"15,0";"14133,329935364134";"14,5";"13990,171234926107";"geral";"-1,37115679970706e-01";"-2,41379310344828e-01";"-1,85958126837701e-01";"-4,48275862068966e-01";"Estatutário";"Pesquisador em ciências sociais e humanas";"2";"20";"203";"2035";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores das ciências sociais e humanas"
"203515";"129";"15540,947875851749";"259";"14972,327477024435";"259";"18689,905203469101";"259,0";"15268,976974996292";"259,0";"15276,511408346998";"geral";"-1,99118714470607e-02";"0,00000000000000e+00";"2,23440660231959e-01";"0,00000000000000e+00";"Estatutário";"Pesquisador em ciências da educação";"2";"20";"203";"2035";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores das ciências sociais e humanas"
"203520";"26";"7919,557337832102";"23";"8814,498098700584";"22";"9180,156103985806";"25,0";"8400,122748190799";"25,0";"8542,709310117645";"geral";"3,18152916968675e-02";"-8,00000000000000e-02";"7,46188089431059e-02";"-1,20000000000000e-01";"Estatutário";"Pesquisador em história";"2";"20";"203";"2035";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores das ciências sociais e humanas"
"203525";"2";"8963,553329638780";NA;NA;NA;NA;"1,0";"8963,553329638780";"1,0";"8963,553329638780";"geral";NA;NA;NA;NA;"Estatutário";"Pesquisador em psicologia";"2";"20";"203";"2035";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PESQUISADORES";"Pesquisadores das ciências sociais e humanas"
"204105";"428";"34645,439466021751";"502";"31149,010538327631";"281";"24554,105238430948";"463,0";"33622,673730693910";"455,5";"33576,280084283877";"geral";"-7,22911990209536e-02";"1,02085620197585e-01";"-2,68706802040169e-01";"-3,83095499451153e-01";"Estatutário";"Perito criminal";"2";"20";"204";"2041";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PESQUISADORES E PROFISSIONAIS POLICIENTÍFICOS";"PROFISSIONAIS DE INVESTIGAÇÃO CRIMINAL";"Peritos criminais e judiciais"
"211205";"138";"18308,617823681656";"103";"18772,805646761190";"106";"19091,721914700312";"128,0";"19138,663734681915";"127,0";"19115,192824691112";"geral";"-1,79117825841475e-02";"-1,88976377952756e-01";"-1,22786676577402e-03";"-1,65354330708661e-01";"Estatutário";"Estatístico";"2";"21";"211";"2112";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"MATEMÁTICOS, ESTATÍSTICOS E AFINS";"Profissionais de estatística"
"211210";"4";"14527,097972608344";"4";"20586,236322447723";"4";"20273,963577182349";"4,0";"19338,171154006526";"4,0";"19627,512908909401";"geral";"4,88458939238876e-02";"0,00000000000000e+00";"3,29359441144226e-02";"0,00000000000000e+00";"Estatutário";"Estatístico (estatística aplicada)";"2";"21";"211";"2112";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"MATEMÁTICOS, ESTATÍSTICOS E AFINS";"Profissionais de estatística"
"212315";"2";"25667,168217236551";"2";"13722,051507559601";"2";"13435,654145252101";"2,0";"23739,795370337826";"2,0";"21812,422523439101";"geral";"-3,70906578908683e-01";"0,00000000000000e+00";"-3,84036590579773e-01";"0,00000000000000e+00";"Estatutário";"Administrador de sistemas operacionais";"2";"21";"212";"2123";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS DA INFORMÁTICA";"Administradores de tecnologia da informação"
"212405";"1138";"17237,401693911026";"1370";"19031,747263555295";"1595";"21659,461688021773";"1179,0";"18453,074969145371";"1239,5";"18495,279617454566";"geral";"2,90056521013311e-02";"1,05284388866479e-01";"1,71080520868745e-01";"2,86809197256958e-01";"Estatutário";"Analista de desenvolvimento de sistemas";"2";"21";"212";"2124";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS DA INFORMÁTICA";"Analistas de tecnologia da informação"
"212410";"3199";"27336,232744173667";"2362";"29333,146587902695";"2662";"27069,465497716570";"3229,0";"28268,339512182120";"3214,0";"27912,581249571449";"geral";"5,08933704708179e-02";"-2,65090230242688e-01";"-3,02055816449374e-02";"-1,71748599875544e-01";"Estatutário";"Analista de redes e de comunicação de dados";"2";"21";"212";"2124";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS DA INFORMÁTICA";"Analistas de tecnologia da informação"
"212415";"240";"15747,554927527020";"122";"14955,585405971005";"125";"14139,596766130830";"232,0";"17998,993335437270";"228,5";"16873,274131482147";"geral";"-1,13652437017728e-01";"-4,66083150984683e-01";"-1,62012265316713e-01";"-4,52954048140044e-01";"Estatutário";"Analista de sistemas de automação";"2";"21";"212";"2124";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS DA INFORMÁTICA";"Analistas de tecnologia da informação"
"212420";"6";"20380,767756303776";"221";"23618,555938973965";"234";"24471,394991894256";"107,0";"21356,145015637776";"108,0";"21565,047420952320";"geral";"9,52239277724232e-02";"1,04629629629630e+00";"1,34771211683874e-01";"1,16666666666667e+00";"Estatutário";"Analista de suporte computacional";"2";"21";"212";"2124";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"PROFISSIONAIS DA INFORMÁTICA";"Analistas de tecnologia da informação"
"213105";"8";"12561,101790128383";"4";"13781,770352967651";"4";"14904,870116177324";"5,0";"13267,600938799826";"4,5";"13431,212930707003";"geral";"2,61002058465762e-02";"-1,11111111111111e-01";"1,09718846173690e-01";"-1,11111111111111e-01";"Estatutário";"Físico";"2";"21";"213";"2131";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"FÍSICOS, QUÍMICOS E AFINS";"Físicos"
"213205";"43";"15971,852471681806";"44";"14923,123471364814";"42";"15864,338355477968";"43,0";"16235,959038063005";"42,5";"16103,905754872405";"geral";"-7,33227268888067e-02";"3,52941176470589e-02";"-1,48763537890150e-02";"-1,17647058823529e-02";"Estatutário";"Químico";"2";"21";"213";"2132";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"FÍSICOS, QUÍMICOS E AFINS";"Químicos"
"213315";"69";"15971,729350530044";"36";"14663,491778394258";"33";"14072,118326445356";"64,0";"15853,446810199177";"63,5";"15824,214771956125";"geral";"-7,33510641942825e-02";"-4,33070866141732e-01";"-1,10722488967722e-01";"-4,80314960629921e-01";"Estatutário";"Meteorologista";"2";"21";"213";"2133";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"FÍSICOS, QUÍMICOS E AFINS";"Profissionais das ciências atmosféricas e espaciais e de astronomia"
"213405";"229";"22255,118165273565";"158";"19859,240252308071";"152";"19690,192019792317";"202,0";"21630,006156810130";"197,5";"21536,644206674937";"geral";"-7,78860410317306e-02";"-2,00000000000000e-01";"-8,57353712659812e-02";"-2,30379746835443e-01";"Estatutário";"Geólogo";"2";"21";"213";"2134";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"FÍSICOS, QUÍMICOS E AFINS";"Geólogos, oceanógrafos, geofísicos e afins"
"213440";"1";"26849,009533346802";"1";"21696,088315682500";"1";"18930,394318906699";"1,0";"18597,668969703598";"1,0";"18832,028794042799";"geral";"1,52084491424827e-01";"0,00000000000000e+00";"5,22331002887033e-03";"0,00000000000000e+00";"Estatutário";"Oceanógrafo";"2";"21";"213";"2134";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"FÍSICOS, QUÍMICOS E AFINS";"Geólogos, oceanógrafos, geofísicos e afins"
"214005";"2";"20732,981579305248";"1";"16359,804580695800";"1";"16476,016859190298";"2,0";"17794,985792388601";"1,5";"17365,714618488251";"geral";"-5,79250586509995e-02";"-3,33333333333333e-01";"-5,12330058879780e-02";"-3,33333333333333e-01";"Estatutário";"Engenheiro ambiental";"2";"21";"214";"2140";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros ambientais e afins"
"214010";"3";"22374,180323315399";"1";"26628,859223450101";NA;NA;"1,0";"22374,180323315399";"1,0";"22374,180323315399";"geral";"1,90160213185600e-01";"0,00000000000000e+00";NA;NA;"Estatutário";"Tecnólogo em meio ambiente";"2";"21";"214";"2140";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros ambientais e afins"
"214105";"82";"18632,623383646682";"85";"16788,856787621753";"111";"17344,349975635439";"92,0";"18072,971576262658";"93,5";"17941,985071135183";"geral";"-6,42698273876376e-02";"-9,09090909090909e-02";"-3,33093073665082e-02";"1,87165775401070e-01";"Estatutário";"Arquiteto de edificações";"2";"21";"214";"2141";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Arquitetos e urbanistas"
"214110";"10";"17627,932833553059";NA;NA;NA;NA;"16,0";"17397,990278866764";"16,0";"17397,990278866764";"geral";NA;NA;NA;NA;"Estatutário";"Arquiteto de interiores";"2";"21";"214";"2141";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Arquitetos e urbanistas"
"214115";"1";"22505,623597416699";NA;NA;NA;NA;"1,0";"23503,576139195698";"1,0";"23503,576139195698";"geral";NA;NA;NA;NA;"Estatutário";"Arquiteto de patrimônio";"2";"21";"214";"2141";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Arquitetos e urbanistas"
"214125";"15";"14904,912131168461";"30";"12235,667854133393";"35";"11913,277614530194";"28,0";"13026,956555059787";"29,0";"13001,592595441136";"geral";"-5,89100708767252e-02";"3,44827586206897e-02";"-8,37062823590202e-02";"2,06896551724138e-01";"Estatutário";"Arquiteto urbanista";"2";"21";"214";"2141";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Arquitetos e urbanistas"
"214205";"432";"19650,409292640270";"1130";"19543,946505073189";"1158";"19366,379215819466";"561,0";"19493,693333319698";"573,0";"19455,636879533518";"geral";"4,53902517231741e-03";"9,72076788830716e-01";"-4,58775337280004e-03";"1,02094240837696e+00";"Estatutário";"Engenheiro civil";"2";"21";"214";"2142";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros civis e afins"
"214260";"14";"20633,634709896029";"16";"25175,036552731013";"16";"27074,858902720007";"14,0";"24376,232940242237";"14,0";"24393,000765310913";"geral";"3,20598435159412e-02";"1,42857142857143e-01";"1,09943756539497e-01";"1,42857142857143e-01";"Estatutário";"Engenheiro civil (saneamento)";"2";"21";"214";"2142";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros civis e afins"
"214270";"171";"19505,675415560912";"119";"24115,672602424285";"103";"23756,002997542775";"118,0";"22112,143109694403";"117,5";"22315,307947551402";"geral";"8,06784588903884e-02";"1,27659574468084e-02";"6,45608410772327e-02";"-1,23404255319149e-01";"Estatutário";"Engenheiro civil (transportes e trânsito)";"2";"21";"214";"2142";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros civis e afins"
"214305";"29";"13293,974261625872";"40";"20222,048941530931";"43";"22191,918519037965";"41,0";"20625,181272739432";"41,0";"20739,514269173302";"geral";"-2,49506965749684e-02";"-2,43902439024390e-02";"7,00307746369682e-02";"4,87804878048781e-02";"Estatutário";"Engenheiro eletricista";"2";"21";"214";"2143";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros eletricistas, eletrônicos e afins"
"214325";"3";"7325,956123341910";NA;NA;NA;NA;"3,0";"10731,355315331450";"3,0";"10731,355315331450";"geral";NA;NA;NA;NA;"Estatutário";"Engenheiro eletrônico de manutenção";"2";"21";"214";"2143";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros eletricistas, eletrônicos e afins"
"214355";"2";"8103,939679153315";NA;NA;NA;NA;"2,0";"8103,939679153315";"2,0";"8103,939679153315";"geral";NA;NA;NA;NA;"Estatutário";"Engenheiros eletricistas, eletrônicos (Extinta)";"2";"21";"214";"2143";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros eletricistas, eletrônicos e afins"
"214360";"1";"25145,616431489801";"2";"11006,558061062300";"2";"21351,990077962299";"1,0";"23072,970793104250";"1,0";"21351,990077962299";"geral";"-4,84518397541673e-01";"1,00000000000000e+00";"0,00000000000000e+00";"1,00000000000000e+00";"Estatutário";"Tecnólogo em eletricidade";"2";"21";"214";"2143";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros eletricistas, eletrônicos e afins"
"214405";"27";"12702,513396440969";"21";"17666,777817521030";"26";"20637,064734978914";"19,0";"17848,118369768727";"20,0";"18044,224824105913";"geral";"-2,09178842684691e-02";"5,00000000000000e-02";"1,43693615888067e-01";"3,00000000000000e-01";"Estatutário";"Engenheiro mecânico";"2";"21";"214";"2144";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros mecânicos e afins"
"214425";"2";"23922,158932968250";NA;NA;NA;NA;"2,0";"23922,158932968250";"2,0";"23922,158932968250";"geral";NA;NA;NA;NA;"Estatutário";"Engenheiro aeronáutico";"2";"21";"214";"2144";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros mecânicos e afins"
"214435";"1";"7325,956123341910";"1";"15514,893084705200";"1";"14886,307546816601";"1,0";"13846,028725113900";"1,0";"14067,138598296999";"geral";"1,02917482208035e-01";"0,00000000000000e+00";"5,82328056836501e-02";"0,00000000000000e+00";"Estatutário";"Tecnólogo em fabricação mecânica";"2";"21";"214";"2144";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros mecânicos e afins"
"214505";"6";"16593,161066831221";"5";"16415,271284068560";"5";"15940,824022239995";"5,0";"15994,579130193706";"5,0";"15967,701576216850";"geral";"2,80296889139227e-02";"0,00000000000000e+00";"-1,68324500859218e-03";"0,00000000000000e+00";"Estatutário";"Engenheiro químico";"2";"21";"214";"2145";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros químicos e afins"
"214705";"115";"22817,944606647874";"106";"21591,505857055170";"105";"21062,703872248239";"106,0";"21972,057931887019";"106,0";"21960,917496962644";"geral";"-1,68213208741650e-02";"0,00000000000000e+00";"-4,09005509373018e-02";"-9,43396226415094e-03";"Estatutário";"Engenheiro de minas";"2";"21";"214";"2147";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros de minas e afins"
"214805";"3";"17332,130344162266";"1";"11108,197418460200";"2";"14339,545020872651";"2,0";"11154,489847181900";"2,0";"11603,654527001676";"geral";"-4,26983677761646e-02";"-5,00000000000000e-01";"2,35778347890707e-01";"0,00000000000000e+00";"Estatutário";"Engenheiro agrimensor";"2";"21";"214";"2148";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA";"ENGENHEIROS, ARQUITETOS E AFINS";"Engenheiros agrimensores e engenheiros cartógrafos"
