"cboocupacao2002";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"122750";"5";"25038,296891045622";NA;NA;NA;NA;"5,0";"28730,167198318399";"5,0";"28730,167198318399";"geral";NA;NA;NA;NA;"Diretor de recuperação de créditos em operações de intermediação financeira";"1";"12";"122";"1227";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE PRODUÇÃO E OPERAÇÕES";"Diretores de operações de serviços em instituição de intermediação financeira"
"123105";"530";"20793,523205705933";"365";"16159,023167364045";"382";"15119,610092362211";"517,0";"18498,364831546176";"503,5";"18371,246889110305";"geral";"-0,1204177231463572362";"-0,275074478649453780";"-0,1769959772668193709";"-0,241310824230387300";"Diretor administrativo";"1";"12";"123";"1231";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores administrativos e financeiros"
"123110";"153";"23165,984362187508";"141";"20345,032334659008";"169";"21349,647112211838";"165,0";"27513,305780610099";"166,0";"27360,201136658376";"geral";"-0,2564004835695502527";"-0,150602409638554202";"-0,2196823771296526617";"0,018072289156626509";"Diretor administrativo e financeiro";"1";"12";"123";"1231";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores administrativos e financeiros"
"123115";"58";"26198,592149852200";"47";"18790,949529234960";"58";"17253,607016535054";"65,0";"21128,801778342957";"61,5";"20321,501533333842";"geral";"-0,0753168756545021800";"-0,235772357723577186";"-0,1509679051898034086";"-0,056910569105691033";"Diretor financeiro";"1";"12";"123";"1231";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores administrativos e financeiros"
"123205";"13";"9275,901098297345";"14";"23674,934331703142";"18";"17802,609247714809";"13,0";"19668,514164510067";"13,0";"19110,351667440940";"geral";"0,2388539333914541096";"0,076923076923076872";"-0,0684311017653423947";"0,384615384615384581";"Diretor de recursos humanos";"1";"12";"123";"1232";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de recursos humanos e relações de trabalho"
"123210";"5";"18753,103482488521";"1";"18191,842551918999";"1";"19848,688276743800";"2,0";"21668,719960602160";"2,0";"20758,704118672980";"geral";"-0,1236523027680241915";"-0,500000000000000000";"-0,0438377962673786037";"-0,500000000000000000";"Diretor de relações de trabalho";"1";"12";"123";"1232";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de recursos humanos e relações de trabalho"
"123305";"144";"29087,813986332214";"103";"24373,136350759058";"119";"18821,060058843286";"162,0";"26874,144766908001";"160,5";"26825,798877025780";"geral";"-0,0914292445682666211";"-0,358255451713395678";"-0,2983970339477171052";"-0,258566978193146446";"Diretor comercial";"1";"12";"123";"1233";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de comercialização e marketing"
"123310";"24";"13754,545284332111";"20";"20377,721692782408";"23";"24166,649672700256";"24,0";"18598,049651255009";"24,0";"19487,885672018710";"geral";"0,0456609832251504422";"-0,166666666666666630";"0,2400857681241148622";"-0,041666666666666630";"Diretor de marketing";"1";"12";"123";"1233";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de comercialização e marketing"
"123405";"20";"13672,071784355323";"15";"3122,361822321076";"16";"3113,317784740637";"18,0";"3742,429018031084";"17,5";"3520,748721471478";"geral";"-0,1131540279261675774";"-0,142857142857142905";"-0,1157228103914663686";"-0,085714285714285743";"Diretor de suprimentos";"1";"12";"123";"1234";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de suprimentos e afins"
"123410";"5";"19649,946351128609";NA;NA;NA;NA;"6,5";"20900,603034923566";"6,0";"19649,946351128609";"geral";NA;NA;NA;NA;"Diretor de suprimentos no serviço público";"1";"12";"123";"1234";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de suprimentos e afins"
"123605";"28";"25413,643545416868";"43";"15775,454137843373";"48";"13493,126222984225";"37,0";"25413,643545416868";"37,0";"23880,749013650980";"geral";"-0,3394070626166024729";"0,162162162162162060";"-0,4349789357414570734";"0,297297297297297369";"Diretor de tecnologia da informação";"1";"12";"123";"1236";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de tecnologia da informação"
"123705";"24";"27717,971187746403";"16";"31954,028299822719";"22";"24091,505435691153";"26,0";"24688,837041872433";"25,5";"24629,107101084446";"geral";"0,2974091252547172992";"-0,372549019607843146";"-0,0218278991271113609";"-0,137254901960784270";"Diretor de pesquisa e desenvolvimento (p&d)";"1";"12";"123";"1237";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de pesquisa e desenvolvimento"
"123805";"16";"18034,997490428374";"14";"10948,777656101436";"18";"14729,898017695641";"18,0";"14297,284253862050";"18,0";"14513,591135778846";"geral";"-0,2456189819823052511";"-0,222222222222222210";"0,0149037464190069358";"0,000000000000000000";"Diretor de manutenção";"1";"12";"123";"1238";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRIGENTES DE EMPRESAS E ORGANIZAÇÕES (EXCETO DE INTERESSE PÚBLICO)";"DIRETORES DE ÁREAS DE APOIO";"Diretores de manutenção"
"131105";"28";"22404,644468845629";"35";"24954,079379603747";"37";"31521,059132097987";"35,0";"21861,146774301404";"36,0";"21924,551893431752";"geral";"0,1381796764147136258";"-0,027777777777777790";"0,4377059693311768918";"0,027777777777777679";"Diretor de serviços culturais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131110";"8";"13483,857308481669";"9";"13951,141303162036";"9";"11252,762613441639";"9,0";"16472,416183493318";"9,0";"16329,548459154885";"geral";"-0,1456505158083188922";"0,000000000000000000";"-0,3108956661240092068";"0,000000000000000000";"Diretor de serviços sociais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131115";"176";"10410,297338450528";"85";"9608,662478732494";"91";"9382,485984627001";"125,0";"8534,853606449475";"124,0";"8604,514100519074";"geral";"0,1167001839363415172";"-0,314516129032258118";"0,0904143888916393301";"-0,266129032258064502";"Gerente de serviços culturais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131120";"62";"12952,125012750903";"116";"19221,930422937996";"140";"18199,443897372879";"116,0";"19593,112487647766";"116,5";"19407,521455292881";"geral";"-0,0095628405091506830";"-0,004291845493562207";"-0,0622479053135623905";"0,201716738197424972";"Gerente de serviços sociais";"1";"13";"131";"1311";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais"
"131205";"21";"16572,748136980004";"24";"28651,003139711745";"30";"27783,108140360062";"26,0";"20323,262996338450";"26,5";"24053,185568349254";"geral";"0,1911521265363120836";"-0,094339622641509413";"0,1550697956996964777";"0,132075471698113178";"Diretor de serviços de saúde";"1";"13";"131";"1312";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Gestores e especialistas de operações em empresas, secretarias e unidades de serviços de saúde"
"131210";"112";"11576,162828297032";"442";"11407,020433493833";"428";"11746,916451644252";"179,0";"11407,020433493833";"182,5";"11469,313523606026";"geral";"-0,0054312832223115670";"1,421917808219177903";"0,0242039706619638917";"1,345205479452054931";"Gerente de serviços de saúde";"1";"13";"131";"1312";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Gestores e especialistas de operações em empresas, secretarias e unidades de serviços de saúde"
"131305";"198";"13906,037533803044";"277";"12309,302640848675";"319";"11998,392900588924";"244,0";"13746,175614907108";"260,5";"13435,429454528108";"geral";"-0,0838177013612242394";"0,063339731285988465";"-0,1069587361388633084";"0,224568138195777367";"Diretor de instituição educacional da área privada";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"131310";"13";"3804,872891442209";"15";"6613,302139575958";"19";"5872,351956426663";"14,0";"5519,187571389140";"14,0";"5695,769763907902";"geral";"0,1610901447390198360";"0,071428571428571397";"0,0310023403048524937";"0,357142857142857206";"Diretor de instituição educacional pública";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"131315";"42";"16508,357032894455";"53";"20128,299932060931";"63";"19586,832643448524";"58,0";"20069,216847768297";"58,0";"19828,024745608411";"geral";"0,0151439788029832378";"-0,086206896551724088";"-0,0121642021963537239";"0,086206896551724199";"Gerente de instituição educacional da área privada";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"131320";"3";"27495,704044269107";"40";"8927,644042573953";"39";"8818,016159006904";"3,0";"27495,704044269107";"3,5";"25898,439274874603";"geral";"-0,6552825462638933729";"10,428571428571428825";"-0,6595155381597952449";"10,142857142857142350";"Gerente de serviços educacionais da área pública";"1";"13";"131";"1313";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DA EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"DIRETORES E GERENTES EM EMPRESA DE SERVIÇOS DE SAÚDE, DE EDUCAÇÃO, OU DE SERVIÇOS CULTURAIS, SOCIAIS OU PESSOAIS";"Diretores e gerentes de instituição de serviços educacionais"
"141105";"25";"5209,777788923699";"5";"7405,704545927094";"9";"6048,541643959657";"14,0";"6483,926153625625";"13,5";"6403,045400365747";"geral";"0,1565909786465162767";"-0,629629629629629650";"-0,0553648669093990131";"-0,333333333333333370";"Gerente de produção e operações  aqüícolas";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141110";"3";"11909,465518200241";"4";"2585,557028139167";"9";"3688,715565497484";"5,0";"4593,053725543882";"5,0";"4246,347357586439";"geral";"-0,3911103330913654474";"-0,199999999999999956";"-0,1313203431397812482";"0,800000000000000044";"Gerente de produção e operações  florestais";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141115";"34";"4132,453295500271";"42";"5697,282499914444";"44";"4809,021824170804";"43,0";"3970,860743737159";"43,5";"4051,657019618715";"geral";"0,4061611020694422258";"-0,034482758620689613";"0,1869271759393300592";"0,011494252873563315";"Gerente de produção e operações agropecuárias";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141120";"2";"2054,881476342155";NA;NA;NA;NA;"2,0";"2054,881476342155";"2,0";"2054,881476342155";"geral";NA;NA;NA;NA;"Gerente de produção e operações pesqueiras";"1";"14";"141";"1411";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa agropecuária, pesqueira, aqüícola e florestal"
"141205";"473";"8810,881861517215";"424";"6910,438129927997";"547";"5938,166855509039";"473,0";"7732,734105155245";"474,0";"7455,511756386877";"geral";"-0,0731101558510635074";"-0,105485232067510593";"-0,2035198857513679238";"0,154008438818565407";"Gerente de produção e operações";"1";"14";"141";"1412";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de produção e operações em empresa da indústria extrativa, de transformação e de serviços de utilidade pública"
"141305";"227";"18951,881262800853";"89";"8505,508393222950";"97";"7946,034594497187";"122,0";"16296,981320454601";"111,0";"15285,719237690198";"geral";"-0,4435650517346408916";"-0,198198198198198172";"-0,4801661295135825069";"-0,126126126126126170";"Gerente de produção e operações da construção civil e obras públicas";"1";"14";"141";"1413";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de obras em empresa de construção"
"141405";"228";"3936,229308988786";"31";"2714,788786828605";"32";"4284,221309229722";"139,0";"3936,229308988786";"117,5";"4033,782207247914";"geral";"-0,3269867713852614433";"-0,736170212765957510";"0,0620854297814639189";"-0,727659574468085157";"Comerciante atacadista";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141410";"976";"2102,433060421170";"647";"3109,112501281590";"654";"3198,732387889598";"667,0";"2626,916439114051";"662,0";"2868,014470197820";"geral";"0,0840644402561678827";"-0,022658610271903301";"0,1153124996851799811";"-0,012084592145015116";"Comerciante varejista";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141415";"1990";"5658,420012995926";"1804";"4558,812550665208";"2172";"4487,075806070418";"1990,0";"5346,164962053674";"1991,0";"5303,594733665239";"geral";"-0,1404296935194598861";"-0,093922651933701640";"-0,1539557542758429598";"0,090909090909090828";"Gerente de loja e supermercado";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141420";"110";"7269,606533345137";"88";"6700,508952748818";"101";"7940,622890407193";"106,0";"7269,606533345137";"105,5";"7371,604923847101";"geral";"-0,0910379731457515717";"-0,165876777251184881";"0,0771905131159869029";"-0,042654028436018954";"Gerente de operações de serviços de assistência técnica";"1";"14";"141";"1414";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações comerciais e de assistência técnica"
"141505";"117";"5743,273231325741";"72";"7346,969854882444";"86";"5221,050835995802";"116,0";"7109,009215429966";"110,5";"7011,144879829008";"geral";"0,0478987356286988408";"-0,348416289592760164";"-0,2553212170787240165";"-0,221719457013574650";"Gerente de hotel";"1";"14";"141";"1415";"MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"GERENTES";"GERENTES DE PRODUÇÃO E OPERAÇÕES";"Gerentes de operações de serviços em empresa de turismo, de alojamento e alimentação"
