"cbo_familia";"vinculos_2012";"media_rendimento_2012";"vinculos_2020";"media_rendimento_2020";"vinculos_2021";"media_rendimento_2021";"mediana_vinculos2012_2020";"mediana_rendimento2012_2020";"mediana_vinculos2012_2021";"mediana_rendimento2012_2021";"tipo_cbo";"variacao_rendimento2012_2020";"variacao_vinculos2012_2020";"variacao_rendimento2012_2021";"variacao_vinculos2012_2021";"tipo_emprego";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"3121";"936";"7908,43185323301";"733";"5580,478153046323";"926";"5680,761414211802";"855,0";"7662,29679760332";"883,0";"7540,23028427916";"geral";"-2,59906137789820e-01";"-0,169875424688561760";"-2,46606376723562e-01";"0,048697621744054453";"Celetista";"3";"31";"312";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM CONSTRUÇÃO CIVIL, DE EDIFICAÇÕES E OBRAS DE INFRAESTRUTURA";"Técnicos em construção civil (edificações)"
"3122";"243";"10627,23628801737";"174";"14082,520153751384";"192";"14272,879858806371";"218,0";"12912,34600511436";"215,0";"13282,75305421256";"geral";"6,02109439417140e-02";"-0,190697674418604635";"7,45422880748201e-02";"-0,106976744186046524";"Celetista";"3";"31";"312";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM CONSTRUÇÃO CIVIL, DE EDIFICAÇÕES E OBRAS DE INFRAESTRUTURA";"Técnicos em construção civil (obras de infraestrutura)"
"3123";"327";"4992,07850909211";"199";"3121,099114314531";"248";"4735,828747194372";"216,0";"5439,59636745829";"230,5";"5215,83743827520";"geral";"-4,01611121655925e-01";"-0,136659436008676805";"-9,20290742879358e-02";"0,075921908893709311";"Celetista";"3";"31";"312";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM CONSTRUÇÃO CIVIL, DE EDIFICAÇÕES E OBRAS DE INFRAESTRUTURA";"Técnicos em geomática"
"3131";"1385";"6073,47792705177";"1416";"5959,834113317518";"1557";"6046,829670851216";"1416,0";"6088,21971986341";"1428,5";"6080,84882345759";"geral";"-1,99009568653051e-02";"-0,008750437521876098";"-5,59447432324578e-03";"0,089954497724886284";"Celetista";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em eletricidade e eletrotécnica"
"3132";"3867";"3450,92076972867";"3046";"4007,483466322858";"3930";"3530,572710293951";"3942,0";"3507,23308333959";"3936,0";"3507,87526642992";"geral";"1,42424733477311e-01";"-0,226117886178861749";"6,47042501232598e-03";"-0,001524390243902385";"Celetista";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em eletrônica"
"3133";"1891";"4124,19439909783";"1702";"3381,964304634015";"1598";"3440,908166931354";"1712,0";"3851,76576518454";"1707,0";"3840,27308403637";"geral";"-1,19342757500110e-01";"-0,002929115407147020";"-1,03993884904992e-01";"-0,063854715875805490";"Celetista";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em telecomunicações"
"3134";"327";"3476,48722170598";"223";"2804,128726040309";"247";"2847,145624216655";"280,0";"3371,41312254813";"264,5";"3325,30906524972";"geral";"-1,56731398189681e-01";"-0,156899810964083231";"-1,43795187650371e-01";"-0,066162570888468775";"Celetista";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em calibração e instrumentação"
"3135";"24";"2606,39585666936";"121";"2210,365525240503";"102";"2662,829324862685";"39,0";"2915,88713874828";"39,5";"2912,93107902186";"geral";"-2,41188526169067e-01";"2,063291139240506222";"-8,58591389134935e-02";"1,582278481012658222";"Celetista";"3";"31";"313";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM ELETROELETRÔNICA E FOTÔNICA";"Técnicos em fotônica"
"3141";"638";"4362,75558859294";"673";"4096,641577167733";"744";"4413,014461567558";"673,0";"4185,61853299080";"685,5";"4249,48845912654";"geral";"-3,59683014623882e-02";"-0,018234865061998562";"3,84813381690263e-02";"0,085339168490153217";"Celetista";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos mecânicos na fabricação e montagem de máquinas, sistemas e instrumentos"
"3142";"17";"3815,34039472802";"15";"6527,252061995189";"13";"7658,470961233153";"28,0";"6955,40342946377";"25,0";"7306,93719534846";"geral";"-1,06704781019552e-01";"-0,400000000000000022";"4,81095918148129e-02";"-0,479999999999999982";"Celetista";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos mecânicos (ferramentas)"
"3143";"154";"4927,80226071795";"228";"6741,316876081769";"246";"6515,636466166176";"193,0";"5678,03434895164";"210,5";"5689,28585239752";"geral";"1,84914425286068e-01";"0,083135391923990554";"1,45246808686967e-01";"0,168646080760094907";"Celetista";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos em mecânica veicular"
"3144";"422";"4740,02139967885";"435";"4032,380999407180";"443";"3780,287287453185";"429,0";"3904,34925654820";"432,0";"3865,08310943216";"geral";"4,32844224142963e-02";"0,006944444444444420";"-2,19389388476642e-02";"0,025462962962963021";"Celetista";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos mecânicos na manutenção de máquinas, sistemas e instrumentos"
"3146";"29";"3782,60792964382";"22";"2812,266226555379";"20";"2909,394054173089";"24,0";"3843,04241679627";"23,0";"3812,82517322005";"geral";"-2,62419308834889e-01";"-0,043478260869565188";"-2,36945330038299e-01";"-0,130434782608695676";"Celetista";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos em metalurgia (estruturas metálicas)"
"3147";"22";"2485,42166927800";"7";"1929,959054832086";"8";"2502,464151192166";"13,0";"2340,15777007291";"13,0";"2347,52983216569";"geral";"-1,77876664914789e-01";"-0,461538461538461564";"6,59988711979604e-02";"-0,384615384615384581";"Celetista";"3";"31";"314";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM METALMECÂNICA";"Técnicos em siderurgia"
"3161";"10";"7414,55395108922";"11";"6929,550377973868";"6";"11625,146991873462";"10,0";"8957,02495626956";"9,0";"9010,38551622103";"geral";"-2,30937414886535e-01";"0,222222222222222321";"2,90194184360389e-01";"-0,333333333333333370";"Celetista";"3";"31";"316";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM MINERALOGIA E GEOLOGIA";"Técnicos em geologia"
"3163";"36";"5883,60833946341";"20";"7621,068958636868";"13";"5289,451795503566";"23,0";"5896,67175405264";"21,5";"5890,14004675803";"geral";"2,93868889048157e-01";"-0,069767441860465129";"-1,01981998133488e-01";"-0,395348837209302362";"Celetista";"3";"31";"316";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM MINERALOGIA E GEOLOGIA";"Técnicos em mineração"
"3171";"1407";"6365,07015592933";"1864";"7240,842963854250";"2093";"7766,008590210746";"1593,0";"6856,00939788862";"1613,5";"6951,95581914485";"geral";"4,15548015874676e-02";"0,155252556554074994";"1,17096942535811e-01";"0,297180043383947989";"Celetista";"3";"31";"317";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM INFORMÁTICA";"Técnicos de desenvolvimento de sistemas e aplicações"
"3172";"2076";"4116,89058093691";"2201";"3634,402725800431";"2615";"3459,225152914882";"2353,0";"3562,66757862280";"2362,0";"3551,92547738521";"geral";"2,32204332383494e-02";"-0,068162574089754457";"-2,60986118826386e-02";"0,107112616426757068";"Celetista";"3";"31";"317";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"TÉCNICOS EM INFORMÁTICA";"Técnicos de suporte e monitoração ao usuário de tecnologia da informação."
"3180";"244";"6343,37396286315";"112";"3528,788373798611";"140";"4881,314541527881";"150,0";"6782,70487774089";"145,0";"6563,03942030202";"geral";"-4,62324062402748e-01";"-0,227586206896551735";"-2,56241776267854e-01";"-0,034482758620689613";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos, em geral"
"3181";"116";"3050,46487072773";"171";"2796,416341660768";"202";"2363,924496306219";"116,0";"3341,30576228879";"123,0";"3307,37560569071";"geral";"-1,54490848620514e-01";"0,390243902439024293";"-2,85256717671008e-01";"0,642276422764227695";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos da construção civil e arquitetura"
"3182";"7";"5559,77459556150";"6";"5909,554128574350";"6";"4617,228408582421";"6,0";"5226,35733009619";"6,0";"5036,33449511482";"geral";"1,73383962941013e-01";"0,000000000000000000";"-8,32164914659509e-02";"0,000000000000000000";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos da mecânica"
"3183";"12";"2999,94953474364";"20";"2900,253882426595";"16";"3210,673120969886";"14,0";"2999,94953474364";"15,0";"3011,38951652506";"geral";"-3,69051009471213e-02";"0,333333333333333259";"6,61766282147354e-02";"0,066666666666666652";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos em eletricidade, eletrônica, eletromecânica, calefação, ventilação e refrigeração"
"3184";"135";"4335,23869846239";"68";"2639,785220661813";"102";"2648,261187477742";"126,0";"3603,39142494337";"115,0";"3275,56489990615";"geral";"-1,94097720140594e-01";"-0,408695652173913015";"-1,91510085007438e-01";"-0,113043478260869579";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas técnicos de produtos e serviços diversos"
"3185";"245";"6296,11640398342";"271";"4314,677304716491";"268";"4668,212316750247";"233,0";"6269,64591636652";"235,5";"6152,17539254889";"geral";"-2,98674529022344e-01";"0,150743099787685741";"-2,41209487882273e-01";"0,138004246284501031";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas de construção civil e arquitetura"
"3186";"13";"5791,40182643816";"16";"5012,165925228273";"20";"5895,251287860401";"16,0";"5121,08092110553";"16,5";"5423,55933783161";"geral";"-7,58530306350108e-02";"-0,030303030303030276";"8,69709208745146e-02";"0,212121212121212155";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas da mecânica"
"3187";"18";"3244,69225377889";"33";"3957,595311932104";"42";"3896,634750503034";"19,0";"3905,80763369794";"19,5";"3901,22119210049";"geral";"1,44503777293554e-02";"0,692307692307692291";"-1,17564254155567e-03";"1,153846153846153744";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas da eletrônica"
"3188";"215";"3024,85609124684";"98";"2468,195537034402";"111";"2775,852327473443";"108,0";"3024,85609124684";"109,5";"3006,25376646219";"geral";"-1,78979644177206e-01";"-0,105022831050228360";"-7,66407152846200e-02";"0,013698630136986356";"Celetista";"3";"31";"318";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"DESENHISTAS TÉCNICOS E MODELISTAS";"Desenhistas projetistas e modelistas de produtos e serviços diversos"
"3191";"1";"1680,99559293738";"1";"1318,118247443370";NA;NA;"1,0";"1800,65989988168";"1,0";"1800,65989988168";"geral";"-2,67980451205704e-01";"0,000000000000000000";NA;NA;"Celetista";"3";"31";"319";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"OUTROS TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Técnicos do vestuário"
"3192";"2";"2144,67715097048";"7";"2825,309245443876";"11";"3063,027862968195";"4,0";"2975,21563984305";"4,0";"3000,54398788048";"geral";"-5,84009910017627e-02";"0,750000000000000000";"2,08241823283037e-02";"1,750000000000000000";"Celetista";"3";"31";"319";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"OUTROS TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS";"Técnicos do mobiliário e afins"
"3211";"215";"12302,81499533637";"78";"4983,663223741250";"86";"4641,951641632987";"215,0";"11859,92537876256";"213,5";"11432,51379603746";"geral";"-5,64079841699504e-01";"-0,634660421545667486";"-5,93969294553408e-01";"-0,597189695550351285";"Celetista";"3";"32";"321";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos agrícolas"
"3212";"19";"6356,90963143577";"15";"5920,470439737518";"16";"5312,346662384421";"29,0";"5559,80433553233";"26,5";"5519,96256176485";"geral";"7,25562670926190e-02";"-0,433962264150943411";"-3,76118310690227e-02";"-0,396226415094339646";"Celetista";"3";"32";"321";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos florestais"
"3213";"3";"2664,73805433322";"2";"2664,061413561765";"1";"3493,475004577720";"2,0";"2591,24552843252";"2,0";"2627,65347099714";"geral";"1,38556864390520e-02";"0,000000000000000000";"3,29503697172069e-01";"-0,500000000000000000";"Celetista";"3";"32";"321";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA";"Técnicos em aqüicultura"
"3221";"413";"1896,33699971661";"440";"1930,115216682612";"522";"1976,573921533722";"481,0";"1966,42236783476";"484,0";"1971,49814468424";"geral";"-2,09905995160118e-02";"-0,090909090909090939";"2,57457855751420e-03";"0,078512396694214948";"Celetista";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Tecnólogos e técnicos em terapias complementares e estéticas"
"3222";"6283";"2473,03353015362";"12563";"2746,757090344256";"24997";"4179,991180930076";"12563,0";"3657,70014222232";"13190,5";"3892,89914085006";"geral";"-2,94418634810952e-01";"-0,047572116295818923";"7,37476183411543e-02";"0,895076001667866938";"Celetista";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos e auxiliares de enfermagem"
"3223";"31";"2483,32359417453";"26";"2801,056193999053";"33";"2730,290522934009";"38,0";"2863,22960695597";"37,5";"2832,14290047751";"geral";"-1,09763905180134e-02";"-0,306666666666666643";"-3,59630079140189e-02";"-0,119999999999999996";"Celetista";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos em óptica e optometria"
"3224";"1971";"1717,27236593622";"1979";"1706,297484903452";"2417";"1792,304461282682";"2173,0";"1863,98749739100";"2182,5";"1828,14597933684";"geral";"-6,66514030119144e-02";"-0,093241695303550975";"-1,96053917243317e-02";"0,107445589919816786";"Celetista";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de odontologia"
"3225";"103";"4802,26475969454";"61";"5803,014748914481";"60";"6024,572625984307";"50,0";"6101,42070247475";"55,0";"6062,99666422953";"geral";"-4,28801019879966e-02";"0,109090909090909127";"-6,33746649934908e-03";"0,090909090909090828";"Celetista";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos em próteses ortopédicas"
"3226";"59";"2471,01164135076";"89";"2393,218092834262";"96";"2303,250113196922";"72,0";"2393,21809283426";"74,5";"2385,51049787832";"geral";"3,23100441720880e-03";"0,194630872483221529";"-3,44833463338597e-02";"0,288590604026845554";"Celetista";"3";"32";"322";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA";"Técnicos de imobilizações ortopédicas"
"3231";"3";"1530,51929161841";"11";"5617,053094992659";"11";"7144,920167536331";"6,5";"5597,61587209270";"10,0";"5617,05309499266";"geral";"0,00000000000000e+00";"0,100000000000000089";"2,72005097104333e-01";"0,100000000000000089";"Celetista";"3";"32";"323";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DA CIÊNCIA DA SAÚDE ANIMAL";"Técnicos em pecuária"
"3241";"424";"4317,44240804128";"852";"4209,319395003491";"1609";"4334,841089403029";"902,0";"4317,44240804128";"972,0";"4326,14174872216";"geral";"-2,70038201483279e-02";"-0,123456790123456783";"2,01087740211969e-03";"0,655349794238683225";"Celetista";"3";"32";"324";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS EM OPERAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS DE DIAGNÓSTICO";"Tecnólogos e técnicos em métodos de diagnósticos e terapêutica"
"3242";"866";"3800,02314365246";"1444";"3163,259904967401";"2851";"4562,836912280424";"1444,0";"4069,31855550600";"1501,5";"4294,88104446375";"geral";"-2,63481369514308e-01";"-0,038295038295038331";"6,23895900823785e-02";"0,898767898767898865";"Celetista";"3";"32";"324";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS EM OPERAÇÃO DE EQUIPAMENTOS E INSTRUMENTOS DE DIAGNÓSTICO";"Técnicos de laboratórios de saúde e bancos de sangue"
"3250";"192";"1484,38333646228";"256";"1773,688249021361";"386";"1748,221343616616";"232,0";"1664,87819957343";"233,5";"1704,26624089176";"geral";"4,07342505906123e-02";"0,096359743040685286";"2,57912183379643e-02";"0,653104925053533236";"Celetista";"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Enólogos, perfumistas e aromistas"
"3251";"172";"2809,35155333381";"248";"2769,942990160978";"247";"2776,331646378820";"209,0";"2918,88582795877";"216,0";"2905,59863310423";"geral";"-4,66876744081898e-02";"0,148148148148148140";"-4,44889343120685e-02";"0,143518518518518601";"Celetista";"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Técnico em farmácia e em manipulação farmacêutica"
"3252";"157";"2022,59496061382";"430";"2177,559002265948";"502";"2357,517506794848";"197,0";"2351,76087916690";"199,5";"2354,63919298087";"geral";"-7,52048089757431e-02";"1,155388471177944965";"1,22240121652384e-03";"1,516290726817042689";"Celetista";"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Técnicos em produção, conservação  e de qualidade de alimentos"
"3253";"3";"5953,55033514031";"2";"1742,021898446655";"6";"3924,200194112743";"6,5";"5291,22613930442";"6,0";"5100,58596380389";"geral";"-6,58466319201589e-01";"-0,666666666666666741";"-2,30637377360038e-01";"0,000000000000000000";"Celetista";"3";"32";"325";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS DE BIOQUÍMICA E DA BIOTECNOLOGIA";"Técnicos de apoio à biotecnologia"
"3281";"5";"6927,52723131067";"15";"4534,371333806333";"14";"4640,776479224511";"10,0";"4796,68076410044";"10,5";"4737,53213745598";"geral";"-4,28832560402933e-02";"0,428571428571428603";"-2,04232193944381e-02";"0,333333333333333259";"Celetista";"3";"32";"328";"TÉCNICOS DE NIVEL MÉDIO";"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS";"TÉCNICOS EM NECRÓPSIA E TAXIDERMISTAS";"Técnicos em necrópsia e taxidermistas"
"3311";"2132";"2505,27781299088";"1603";"2025,587550669568";"2308";"2187,045335964568";"2510,0";"2547,32405962073";"2487,5";"2526,30093630581";"geral";"-1,98200213775176e-01";"-0,355577889447236228";"-1,34289464673726e-01";"-0,072160804020100500";"Celetista";"3";"33";"331";"TÉCNICOS DE NIVEL MÉDIO";"PROFESSORES LEIGOS E DE NÍVEL MÉDIO";"PROFESSORES DE NÍVEL MÉDIO NA EDUCAÇÃO INFANTIL, NO ENSINO FUNDAMENTAL E NO PROFISSIONALIZANTE";"Professores de nível médio na educação infantil"
